[2026-06-14 20:18:38] =======================================================
[2026-06-14 20:18:38] YFINANCE MISSING DATA POPULATION
[2026-06-14 20:18:38] Job ID:    917471b2
[2026-06-14 20:18:38] Start:     2026-06-14 20:18:38
[2026-06-14 20:18:38] Dry Run:   False
[2026-06-14 20:18:38] Test Mode: True (first 50 tickers only)
[2026-06-14 20:18:38] Force All: False (re-fetch all tickers)
[2026-06-14 20:18:38] =======================================================
[2026-06-14 20:18:38] PostgreSQL connection established.
[2026-06-14 20:18:38] Loading tickers with missing yfinance data...
[2026-06-14 20:18:38] [TEST MODE] Limited to first 50 tickers.
[2026-06-14 20:18:38] Found 50 tickers with missing yfinance data.
[2026-06-14 20:18:38] Checking for Questionable stocks due to missing market cap...
[2026-06-14 20:18:39]   Added 1180 Questionable tickers with missing market cap.
[2026-06-14 20:18:39] Total tickers to process: 1190
[2026-06-14 20:18:39] Starting yfinance fetch...
[2026-06-14 20:26:42]   [OK] CMIIU — price: 10.18, mktcap: 199,276,624
[2026-06-14 20:26:44]   [OK] CMIIW — price: 0.65, mktcap: N/A
[2026-06-14 20:26:45]   [OK] CNCKW — price: 0.171, mktcap: N/A
[2026-06-14 20:26:47]   [OK] CNOBP — price: 24.9578, mktcap: 2,061,945,600
[2026-06-14 20:26:49]   [OK] COLAR — price: 0.5699, mktcap: N/A
[2026-06-14 20:26:50]   [OK] COLAU — price: 11.25, mktcap: 57,407,792
[2026-06-14 20:26:52]   [OK] COOTW — price: 0.0224, mktcap: N/A
[2026-06-14 20:26:54]   [OK] CORZR — price: 0.025, mktcap: N/A
[2026-06-14 20:26:56]   [OK] CORZW — price: 20.78, mktcap: N/A
[2026-06-14 20:26:57]   [OK] CORZZ — price: 27.47, mktcap: N/A
[2026-06-14 20:26:59]   [OK] CPPTL — price: 10.95, mktcap: N/A
[2026-06-14 20:27:01]   [NO PRICE] yfinance has no price data for CPTKW
[2026-06-14 20:27:02]   [OK] CRACR — price: 0.14, mktcap: N/A
[2026-06-14 20:27:04]   [OK] CRACU — price: 10.23, mktcap: N/A
[2026-06-14 20:27:06]   [OK] CRACW — price: 0.05, mktcap: N/A
[2026-06-14 20:27:07]   [OK] CRANR — price: 0.2001, mktcap: N/A
[2026-06-14 20:27:09]   [OK] CRANU — price: 10.27, mktcap: 479,710,432
[2026-06-14 20:27:11]   [OK] CRAQR — price: 0.24, mktcap: N/A
[2026-06-14 20:27:13]   [OK] CRAQU — price: 10.41, mktcap: 325,140,608
[2026-06-14 20:27:14]   [OK] CRBD — price: 22.61, mktcap: N/A
[2026-06-14 20:27:16]   [OK] CRGOW — price: 0.065, mktcap: N/A
[2026-06-14 20:27:18]   [NO PRICE] yfinance has no price data for CRGT
[2026-06-14 20:27:19]   [OK] CRMLW — price: 3.79, mktcap: N/A
[2026-06-14 20:27:21]   [OK] CSHRW — price: 1.27, mktcap: N/A
[2026-06-14 20:27:23]   [OK] CSTUF — price: 12.49, mktcap: 95,035,104
[2026-06-14 20:27:24]   [OK] CSTWF — price: 0.25, mktcap: N/A
[2026-06-14 20:27:26]   [OK] CTAAR — price: 0.23, mktcap: N/A
[2026-06-14 20:27:28]   [OK] CTAAU — price: 10.0201, mktcap: 165,645,216
[2026-06-14 20:27:28]   Batch 6 complete. Pausing 3.0s...
[2026-06-14 20:27:31]   Batch 7/24 (50 tickers)...
[2026-06-14 20:27:33]   [OK] CTWO — price: 16.7, mktcap: N/A
[2026-06-14 20:27:35]   [OK] CUBWU — price: 11.05, mktcap: 338,748,992
[2026-06-14 20:27:36]   [OK] CUBWW — price: 0.38, mktcap: N/A
[2026-06-14 20:27:38]   [NO PRICE] yfinance has no price data for CUX
[2026-06-14 20:27:40]   [NO PRICE] yfinance has no price data for CWLXF
[2026-06-14 20:27:41]   [NO PRICE] yfinance has no price data for CXII
[2026-06-14 20:27:43]   [OK] CXIIU — price: 10.15, mktcap: N/A
[2026-06-14 20:27:45]   [OK] CYCUW — price: 0.0239, mktcap: N/A
[2026-06-14 20:27:46]   [OK] DAAQU — price: 10.99, mktcap: 188,963,440
[2026-06-14 20:27:48]   [OK] DAAQW — price: 0.46, mktcap: N/A
[2026-06-14 20:27:50]   [OK] DAVEW — price: 1.07, mktcap: N/A
[2026-06-14 20:27:51]   [NO PRICE] yfinance has no price data for DAVI
[2026-06-14 20:27:53]   [OK] DBA — price: 26.24, mktcap: 724,224,000
[2026-06-14 20:27:55]   [OK] DBB — price: 25.73, mktcap: 272,738,000
[2026-06-14 20:27:57]   [OK] DBCAU — price: 10.2, mktcap: 440,854,880
[2026-06-14 20:27:58]   [OK] DBCAW — price: 0.4001, mktcap: N/A
[2026-06-14 20:28:00]   [OK] DBP — price: 98.88, mktcap: 316,416,000
[2026-06-14 20:28:02]   [OK] DEENF — price: 0.0001, mktcap: N/A
[2026-06-14 20:28:04]   [OK] DEFI — price: 72.0943, mktcap: N/A
[2026-06-14 20:28:05]   [OK] DFSCW — price: 0.0325, mktcap: N/A
[2026-06-14 20:28:07]   [OK] DGAC — price: 1e-06, mktcap: 15
[2026-06-14 20:28:09]   [OK] DGP — price: 144.89, mktcap: N/A
[2026-06-14 20:28:10]   [OK] DGZ — price: 5.6556, mktcap: N/A
[2026-06-14 20:28:12]   [OK] DJP — price: 45.99, mktcap: N/A
[2026-06-14 20:28:14]   [OK] DMAAR — price: 0.1, mktcap: 2,040,000
[2026-06-14 20:28:16]   [OK] DMAAU — price: 11.32, mktcap: 356,727,968
[2026-06-14 20:28:17]   [OK] DMIIR — price: 0.0799, mktcap: N/A
[2026-06-14 20:28:19]   [OK] DMIIU — price: 10.12, mktcap: 644,746,304
[2026-06-14 20:28:21]   [OK] DNMXU — price: 10.15, mktcap: 271,347,168
[2026-06-14 20:28:22]   [OK] DNMXW — price: 0.329, mktcap: N/A
[2026-06-14 20:28:24]   [NO PRICE] yfinance has no price data for DPC
[2026-06-14 20:28:26]   [OK] DRDBU — price: 11.49, mktcap: 352,786,592
[2026-06-14 20:28:27]   [NO PRICE] yfinance has no price data for DRIL
[2026-06-14 20:28:29]   [OK] DRTSW — price: 2.1, mktcap: N/A
[2026-06-14 20:28:31]   [OK] DSACU — price: 10.1, mktcap: 342,810,784
[2026-06-14 20:28:33]   [OK] DSACW — price: 0.47, mktcap: N/A
[2026-06-14 20:28:34]   [OK] DSYWW — price: 0.0329, mktcap: N/A
[2026-06-14 20:28:36]   [OK] DTSQR — price: 0.0901, mktcap: N/A
[2026-06-14 20:28:38]   [OK] DTSQU — price: 12.15, mktcap: 44,387,264
[2026-06-14 20:28:40]   [OK] DULL — price: 67.88, mktcap: N/A
[2026-06-14 20:28:41]   [OK] DX-PC — price: 26.1199, mktcap: 26,013,308,928
[2026-06-14 20:28:43]   [OK] DYNCU — price: 10.87, mktcap: 240,434,480
[2026-06-14 20:28:45]   [OK] DYNCW — price: 0.1301, mktcap: N/A
[2026-06-14 20:28:46]   [OK] DYORU — price: 10.13, mktcap: 232,048,640
[2026-06-14 20:28:48]   [OK] DYORW — price: 0.27, mktcap: N/A
[2026-06-14 20:28:50]   [OK] DZZ — price: 1.825, mktcap: N/A
[2026-06-14 20:28:52]   [OK] EBBGF — price: 25.0, mktcap: 172,894,404,608
[2026-06-14 20:28:53]   [OK] EBBNF — price: 24.57, mktcap: 171,955,421,184
[2026-06-14 20:28:55]   [OK] EBGEF — price: 25.34, mktcap: 173,636,861,952
[2026-06-14 20:28:57]   [OK] EBRGF — price: 16.455, mktcap: N/A
[2026-06-14 20:28:57]   Batch 7 complete. Pausing 3.0s...
[2026-06-14 20:29:00]   Batch 8/24 (50 tickers)...
[2026-06-14 20:29:01]   [OK] EBRZF — price: 15.45, mktcap: 152,040,112,128
[2026-06-14 20:29:03]   [OK] ECCC — price: 24.5, mktcap: 3,780,932,352
[2026-06-14 20:29:05]   [OK] ECCU — price: 25.54, mktcap: N/A
[2026-06-14 20:29:07]   [OK] ECCV — price: 23.9, mktcap: N/A
[2026-06-14 20:29:08]   [NO PRICE] yfinance has no price data for ECR
[2026-06-14 20:29:10]   [OK] ECXWW — price: 0.0399, mktcap: N/A
[2026-06-14 20:29:12]   [NO PRICE] yfinance has no price data for EFGH
[2026-06-14 20:29:13]   [OK] EFSCP — price: 20.25, mktcap: 589,981,568
[2026-06-14 20:29:15]   [OK] EGHAR — price: 0.3899, mktcap: N/A
[2026-06-14 20:29:17]   [OK] EGHAU — price: 10.8, mktcap: 220,941,072
[2026-06-14 20:29:18]   [OK] EICA — price: 24.91, mktcap: 659,518,336
[2026-06-14 20:29:20]   [OK] EIIA — price: 25.2, mktcap: N/A
[2026-06-14 20:29:22]   [OK] ELC — price: 19.99, mktcap: N/A
[2026-06-14 20:29:24]   [OK] ELLA — price: 25.66, mktcap: 1,127,669,760
[2026-06-14 20:29:25]   [OK] EMCRF — price: 0.0805, mktcap: N/A
[2026-06-14 20:29:27]   [OK] EMCWF — price: 0.0134, mktcap: N/A
[2026-06-14 20:29:29]   [NO PRICE] yfinance has no price data for EMI
[2026-06-14 20:29:30]   [OK] EMICF — price: 15.0409, mktcap: 27,537,010,688
[2026-06-14 20:29:32]   [OK] EMISR — price: 0.1599, mktcap: N/A
[2026-06-14 20:29:34]   [OK] EMP — price: 20.5801, mktcap: 178,354,555
[2026-06-14 20:29:35]   [NO PRICE] yfinance has no price data for EMRJF
[2026-06-14 20:29:37]   [OK] ENBFF — price: 15.5, mktcap: 152,149,295,104
[2026-06-14 20:29:39]   [OK] ENBGF — price: 18.0, mktcap: N/A
[2026-06-14 20:29:41]   [OK] ENBHF — price: 16.9821, mktcap: 155,385,757,696
[2026-06-14 20:29:42]   [OK] ENBMF — price: 15.0, mktcap: 151,057,448,960
[2026-06-14 20:29:44]   [OK] ENBNF — price: 15.8518, mktcap: 152,917,524,480
[2026-06-14 20:29:46]   [OK] ENBOF — price: 12.0, mktcap: N/A
[2026-06-14 20:29:47]   [OK] ENBRF — price: 16.5, mktcap: 154,332,987,392
[2026-06-14 20:29:49]   [OK] ENBSF — price: 16.0, mktcap: N/A
[2026-06-14 20:29:51]   [NO PRICE] yfinance has no price data for ENFFF
[2026-06-14 20:29:53]   [OK] ENGNW — price: 0.26, mktcap: N/A
[2026-06-14 20:29:54]   [OK] ENNPF — price: 18.15, mktcap: 157,936,091,136
[2026-06-14 20:29:56]   [OK] ENRDW — price: 0.6101, mktcap: N/A
[2026-06-14 20:29:58]   [NO PRICE] yfinance has no price data for ENT
[2026-06-14 20:29:59]   [OK] ERRAF — price: 18.24, mktcap: 28,515,616,768
[2026-06-14 20:30:01]   [OK] ESLAW — price: 0.13, mktcap: N/A
[2026-06-14 20:30:03]   [NO PRICE] yfinance has no price data for ESMR
[2026-06-14 20:30:05]   [OK] ETCG — price: 3.979, mktcap: N/A
[2026-06-14 20:30:06]   [OK] ETH — price: 15.83, mktcap: N/A
[2026-06-14 20:30:08]   [OK] ETHA — price: 12.57, mktcap: N/A
[2026-06-14 20:30:10]   [OK] ETHB — price: 21.41, mktcap: N/A
[2026-06-14 20:30:11]   [OK] ETHE — price: 13.47, mktcap: N/A
[2026-06-14 20:30:13]   [OK] ETHV — price: 24.34, mktcap: N/A
[2026-06-14 20:30:15]   [OK] ETHW — price: 11.9, mktcap: N/A
[2026-06-14 20:30:17]   [OK] ETI-P — price: 24.368, mktcap: 4,768,175,104
[2026-06-14 20:30:18]   [OK] EURKR — price: 0.3, mktcap: N/A
[2026-06-14 20:30:20]   [OK] EURKU — price: 11.5, mktcap: 57,044,308
[2026-06-14 20:30:22]   [NO PRICE] yfinance has no price data for EVAWF
[2026-06-14 20:30:23]   [NO PRICE] yfinance has no price data for EVBWF
[2026-06-14 20:30:25]   [NO PRICE] yfinance has no price data for EVON
[2026-06-14 20:30:25]   Batch 8 complete. Pausing 3.0s...
[2026-06-14 20:30:28]   Batch 9/24 (50 tickers)...
[2026-06-14 20:30:30]   [OK] EVOXU — price: 10.2, mktcap: 325,389,280
[2026-06-14 20:30:31]   [OK] EVOXW — price: 0.367, mktcap: N/A
[2026-06-14 20:30:33]   [OK] EVTWF — price: 0.025, mktcap: N/A
[2026-06-14 20:30:35]   [OK] EXYNW — price: 0.91, mktcap: N/A
[2026-06-14 20:30:37]   [OK] EZBC — price: 36.75, mktcap: N/A
[2026-06-14 20:30:38]   [OK] EZET — price: 12.61, mktcap: N/A
[2026-06-14 20:30:40]   [OK] EZPZ — price: 15.6619, mktcap: N/A
[2026-06-14 20:30:42]   [OK] FACTU — price: 11.35, mktcap: 275,635,648
[2026-06-14 20:30:43]   [OK] FACTW — price: 0.7958, mktcap: N/A
[2026-06-14 20:30:45]   [OK] FACWW — price: 2.1399, mktcap: N/A
[2026-06-14 20:30:47]   [OK] FBTC — price: 55.35, mktcap: N/A
[2026-06-14 20:30:49]   [NO PRICE] yfinance has no price data for FCBM
[2026-06-14 20:30:50]   [OK] FXACU — price: 10.06, mktcap: N/A
[2026-06-14 20:30:52]   [OK] FERAR — price: 0.33, mktcap: N/A
[2026-06-14 20:30:54]   [OK] FERAU — price: 10.62, mktcap: 329,007,424
[2026-06-14 20:30:56]   [OK] FETH — price: 16.58, mktcap: N/A
[2026-06-14 20:30:57]   [NO PRICE] yfinance has no price data for FFGG
[2026-06-14 20:30:59]   [OK] FGBIP — price: 20.55, mktcap: N/A
[2026-06-14 20:31:01]   [OK] FGDL — price: 55.98, mktcap: N/A
[2026-06-14 20:31:02]   [OK] FGIIU — price: 10.03, mktcap: 289,370,208
[2026-06-14 20:31:04]   [OK] FGIIW — price: 0.25, mktcap: N/A
[2026-06-14 20:31:06]   [OK] FGIWW — price: 0.0401, mktcap: N/A
[2026-06-14 20:31:07]   [OK] FGMCR — price: 1.015, mktcap: N/A
[2026-06-14 20:31:09]   [OK] FGMCU — price: 11.25, mktcap: 115,584,512
[2026-06-14 20:31:11]   [OK] FIGXU — price: 10.5, mktcap: 198,231,888
[2026-06-14 20:31:13]   [OK] FIGXW — price: 0.2799, mktcap: N/A
[2026-06-14 20:31:14]   [OK] FIISO — price: 115.65, mktcap: N/A
[2026-06-14 20:31:16]   [NO PRICE] yfinance has no price data for FIISP
[2026-06-14 20:31:18]   [NO PRICE] yfinance has no price data for FINCF
[2026-06-14 20:31:19]   [OK] FITBI — price: 25.69, mktcap: 16,842,775,040
[2026-06-14 20:31:21]   [OK] FITBM — price: 26.0, mktcap: 40,414,552,064
[2026-06-14 20:31:23]   [OK] FITBO — price: 18.36, mktcap: 33,322,663,936
[2026-06-14 20:31:25]   [OK] FITBP — price: 23.52, mktcap: 38,062,673,920
[2026-06-14 20:31:26]   [OK] FLDDW — price: 0.1424, mktcap: N/A
[2026-06-14 20:31:28]   [OK] FLYD — price: 50.5729, mktcap: N/A
[2026-06-14 20:31:30]   [OK] FLYU — price: 45.2703, mktcap: N/A
[2026-06-14 20:31:31]   [OK] FMCCG — price: 12.05, mktcap: 3,391,681,200,128
[2026-06-14 20:31:33]   [OK] FMCCH — price: 14.42, mktcap: 3,399,315,619,840
[2026-06-14 20:31:35]   [OK] FMCCI — price: 12.0, mktcap: 3,391,519,981,568
[2026-06-14 20:31:37]   [OK] FMCCJ — price: 12.6, mktcap: 3,393,452,769,280
[2026-06-14 20:31:38]   [OK] FMCCK — price: 15.25, mktcap: 3,401,989,488,640
[2026-06-14 20:31:40]   [OK] FMCCL — price: 12.8, mktcap: 3,394,097,119,232
[2026-06-14 20:31:42]   [OK] FMCCM — price: 12.5, mktcap: 3,393,130,856,448
[2026-06-14 20:31:44]   [OK] FMCCN — price: 12.24, mktcap: 3,392,299,073,536
[2026-06-14 20:31:45]   [OK] FMCCO — price: 15.8, mktcap: 3,403,761,319,936
[2026-06-14 20:31:47]   [OK] FMCCP — price: 15.96, mktcap: 3,404,276,695,040
[2026-06-14 20:31:49]   [OK] FMCCS — price: 14.02, mktcap: 3,398,027,182,080
[2026-06-14 20:31:51]   [OK] FMCCT — price: 16.95, mktcap: 3,407,465,676,800
[2026-06-14 20:31:52]   [OK] FMCKI — price: 8.804, mktcap: 3,381,224,800,256
[2026-06-14 20:31:54]   [OK] FMCKJ — price: 10.82, mktcap: 3,387,718,893,568
[2026-06-14 20:31:54]   Batch 9 complete. Pausing 3.0s...
[2026-06-14 20:31:57]   Batch 10/24 (50 tickers)...
[2026-06-14 20:31:59]   [OK] FMCKK — price: 14.1, mktcap: N/A
[2026-06-14 20:32:00]   [OK] FMCKL — price: 8.5, mktcap: 3,380,245,430,272
[2026-06-14 20:32:02]   [OK] FMCKM — price: 8.4, mktcap: 3,379,923,255,296
[2026-06-14 20:32:04]   [OK] FMCKN — price: 9.19, mktcap: 3,382,468,149,248
[2026-06-14 20:32:06]   [OK] FMCKO — price: 8.2, mktcap: 3,379,278,905,344
[2026-06-14 20:32:07]   [OK] FMCKP — price: 14.46, mktcap: 3,399,444,594,688
[2026-06-14 20:32:09]   [OK] FMSTW — price: 0.5488, mktcap: N/A
[2026-06-14 20:32:11]   [OK] FNGD — price: 38.36, mktcap: 25,014,554,772
[2026-06-14 20:32:12]   [OK] FNGO — price: 126.908, mktcap: N/A
[2026-06-14 20:32:14]   [OK] FNGS — price: 72.67, mktcap: N/A
[2026-06-14 20:32:16]   [OK] FNGU — price: 26.26, mktcap: N/A
[2026-06-14 20:32:18]   [OK] FORFF — price: 15.73, mktcap: 46,787,141,632
[2026-06-14 20:32:19]   [OK] FRBT — price: 18.0, mktcap: 45,918,780
[2026-06-14 20:32:21]   [OK] FREGP — price: 15.39, mktcap: 3,402,440,376,320
[2026-06-14 20:32:23]   [OK] FREJN — price: 16.61, mktcap: 3,406,370,439,168
[2026-06-14 20:32:24]   [OK] FREJO — price: 16.84, mktcap: 54,246,859,591
[2026-06-14 20:32:26]   [OK] FREJP — price: 14.75, mktcap: N/A
[2026-06-14 20:32:28]   [OK] FRFFF — price: 18.132, mktcap: 12,606,355,456
[2026-06-14 20:32:30]   [OK] FRMEP — price: 25.15, mktcap: 2,980,896,000
[2026-06-14 20:32:31]   [OK] FRTJF — price: 22.51, mktcap: N/A
[2026-06-14 20:32:33]   [OK] FRTSF — price: 15.0, mktcap: 46,415,499,264
[2026-06-14 20:32:35]   [OK] FSHPR — price: 0.082, mktcap: N/A
[2026-06-14 20:32:36]   [OK] FSHPU — price: 11.25, mktcap: 58,075,476
[2026-06-14 20:32:38]   [OK] FSOL — price: 7.88, mktcap: N/A
[2026-06-14 20:32:40]   [NO PRICE] yfinance has no price data for FSTWF
[2026-06-14 20:32:41]   [OK] FTHAU — price: 10.01, mktcap: N/A
[2026-06-14 20:32:43]   [NO PRICE] yfinance has no price data for FTPSF
[2026-06-14 20:32:45]   [OK] FTRSF — price: 17.16, mktcap: 47,515,156,480
[2026-06-14 20:32:47]   [OK] FUFUW — price: 0.1501, mktcap: N/A
[2026-06-14 20:32:49]   [OK] FULTP — price: 18.42, mktcap: 3,970,922,752
[2026-06-14 20:32:50]   [NO PRICE] yfinance has no price data for FVGPY
[2026-06-14 20:32:52]   [OK] FVNNR — price: 0.11, mktcap: 147,578
[2026-06-14 20:32:54]   [OK] FVNNU — price: 11.5, mktcap: 86,073,736
[2026-06-14 20:32:55]   [NO PRICE] yfinance has no price data for FWAC
[2026-06-14 20:32:57]   [OK] FXY — price: 57.26, mktcap: 117,383,000
[2026-06-14 20:32:59]   [OK] GAFC — price: 5.0, mktcap: 35,560,480
[2026-06-14 20:33:01]   [OK] GAVA — price: 15.8892, mktcap: N/A
[2026-06-14 20:33:02]   [OK] GBTC — price: 49.34, mktcap: 34,161,535,010
[2026-06-14 20:33:04]   [OK] GBUG — price: 40.311, mktcap: N/A
[2026-06-14 20:33:06]   [NO PRICE] yfinance has no price data for GCGR
[2026-06-14 20:33:07]   [OK] GCGRU — price: 10.235, mktcap: N/A
[2026-06-14 20:33:09]   [OK] GCLWW — price: 0.0284, mktcap: 45,245,868
[2026-06-14 20:33:11]   [OK] GDEVW — price: 0.0074, mktcap: N/A
[2026-06-14 20:33:13]   [NO PRICE] yfinance has no price data for GDHLF
[2026-06-14 20:33:14]   [OK] GDLC — price: 28.39, mktcap: 450,475,486
[2026-06-14 20:33:16]   [OK] GDOG — price: 10.2784, mktcap: N/A
[2026-06-14 20:33:18]   [OK] GDSTR — price: 0.0834, mktcap: N/A
[2026-06-14 20:33:19]   [OK] GDSTU — price: 10.72, mktcap: 28,341,354
[2026-06-14 20:33:21]   [OK] GDSTW — price: 0.0175, mktcap: N/A
[2026-06-14 20:33:23]   [OK] GDXD — price: 45.62, mktcap: N/A
[2026-06-14 20:33:23]   Batch 10 complete. Pausing 3.0s...
[2026-06-14 20:33:26]   Batch 11/24 (50 tickers)...
[2026-06-14 20:33:28]   [OK] GDXU — price: 107.21, mktcap: N/A
[2026-06-14 20:33:29]   [OK] GECCG — price: 25.2, mktcap: N/A
[2026-06-14 20:33:31]   [OK] GECCH — price: 25.39, mktcap: N/A
[2026-06-14 20:33:33]   [OK] GECCI — price: 25.58, mktcap: N/A
[2026-06-14 20:33:34]   [OK] GEGGL — price: 24.8999, mktcap: N/A
[2026-06-14 20:33:36]   [OK] GFAIW — price: 0.04, mktcap: N/A
[2026-06-14 20:33:38]   [NO PRICE] yfinance has no price data for GFRWF
[2026-06-14 20:33:40]   [OK] GGROU — price: 5.0, mktcap: 73,243,400
[2026-06-14 20:33:40] ───────────────────────────────────────────────────────
[2026-06-14 20:33:40] ▶ PROGRESS REPORT
[2026-06-14 20:33:40]   Elapsed:            0:15:01.846334
[2026-06-14 20:33:40]   Processed:          508/1190
[2026-06-14 20:33:40]   yfinance success:   448
[2026-06-14 20:33:40]   yfinance failed:    60
[2026-06-14 20:33:40]   Market cap fixed:   184
[2026-06-14 20:33:40]   Halal recalculated: 0
[2026-06-14 20:33:40]   Estimated ETA:      0:20:09
[2026-06-14 20:33:40] ───────────────────────────────────────────────────────
[2026-06-14 20:33:41]   [OK] GGROW — price: 0.0082, mktcap: N/A
[2026-06-14 20:33:43]   [OK] GIBOW — price: 0.0284, mktcap: N/A
[2026-06-14 20:33:45]   [OK] GIPRW — price: 0.0254, mktcap: N/A
[2026-06-14 20:33:46]   [OK] GIWWR — price: 0.3239, mktcap: N/A
[2026-06-14 20:33:48]   [OK] GIWWU — price: 10.32, mktcap: 375,409,216
[2026-06-14 20:33:50]   [OK] GIXXR — price: 0.2902, mktcap: N/A
[2026-06-14 20:33:52]   [OK] GIXXU — price: 10.22, mktcap: 371,645,280
[2026-06-14 20:33:53]   [OK] GLD — price: 386.54, mktcap: 100,616,362,000
[2026-06-14 20:33:55]   [OK] GLDI — price: 151.62, mktcap: N/A
[2026-06-14 20:33:57]   [OK] GLDM — price: 83.32, mktcap: N/A
[2026-06-14 20:33:58]   [NO PRICE] yfinance has no price data for GLEI
[2026-06-14 20:34:00]   [OK] GLNDW — price: 1.1, mktcap: N/A
[2026-06-14 20:34:02]   [OK] GLNK — price: 6.97, mktcap: N/A
[2026-06-14 20:34:03]   [OK] GLTR — price: 196.02, mktcap: N/A
[2026-06-14 20:34:05]   [OK] GMBLP — price: 0.02, mktcap: 12,506,991
[2026-06-14 20:34:07]   [OK] GMBLZ — price: 0.0003, mktcap: N/A
[2026-06-14 20:34:09]   [OK] GTERU — price: 10.44, mktcap: 247,338,320
[2026-06-14 20:34:10]   [NO PRICE] yfinance has no price data for GOW
[2026-06-14 20:34:12]   [OK] GPACU — price: 10.09, mktcap: 295,729,792
[2026-06-14 20:34:14]   [OK] GPACW — price: 0.28, mktcap: N/A
[2026-06-14 20:34:16]   [OK] GPATU — price: 11.09, mktcap: 398,943,744
[2026-06-14 20:34:17]   [OK] GPATW — price: 0.25, mktcap: N/A
[2026-06-14 20:34:19]   [OK] GPJA — price: 21.63, mktcap: 200,326,245
[2026-06-14 20:34:21]   [OK] GRABW — price: 0.0501, mktcap: N/A
[2026-06-14 20:34:22]   [OK] GRN — price: 30.7079, mktcap: N/A
[2026-06-14 20:34:24]   [OK] GRRRW — price: 0.31, mktcap: N/A
[2026-06-14 20:34:26]   [NO PRICE] yfinance has no price data for GRVT
[2026-06-14 20:34:28]   [OK] GSCE — price: 31.0, mktcap: N/A
[2026-06-14 20:34:30]   [OK] GSHRU — price: 10.53, mktcap: 214,792,480
[2026-06-14 20:34:31]   [OK] GSHRW — price: 0.2401, mktcap: N/A
[2026-06-14 20:34:33]   [OK] GSMT — price: 0.03, mktcap: N/A
[2026-06-14 20:34:35]   [OK] GSOL — price: 5.0, mktcap: N/A
[2026-06-14 20:34:36]   [OK] GS-PA — price: 19.35, mktcap: 7,409,115,000
[2026-06-14 20:34:38]   [OK] GS-PC — price: 19.56, mktcap: 7,593,446,123
[2026-06-14 20:34:40]   [OK] GS-PD — price: 19.1, mktcap: 7,313,390,000
[2026-06-14 20:34:42]   [OK] GSRFR — price: 2.4, mktcap: N/A
[2026-06-14 20:34:43]   [OK] GSRFU — price: 10.41, mktcap: 304,800,672
[2026-06-14 20:34:45]   [OK] GSRVU — price: 10.0, mktcap: N/A
[2026-06-14 20:34:47]   [OK] GSUI — price: 10.84, mktcap: N/A
[2026-06-14 20:34:49]   [OK] GTAO — price: 6.35, mktcap: N/A
[2026-06-14 20:34:50]   [OK] GTENU — price: 10.49, mktcap: 472,405,440
[2026-06-14 20:34:52]   [OK] GTENW — price: 0.945, mktcap: N/A
[2026-06-14 20:34:52]   Batch 11 complete. Pausing 3.0s...
[2026-06-14 20:34:55]   Batch 12/24 (50 tickers)...
[2026-06-14 20:34:57]   [OK] GTERR — price: 0.1051, mktcap: N/A
[2026-06-14 20:34:59]   [OK] GTERW — price: 0.088, mktcap: N/A
[2026-06-14 20:35:00]   [OK] GUACU — price: 10.085, mktcap: 276,381,280
[2026-06-14 20:35:02]   [OK] GXLM — price: 20.912, mktcap: N/A
[2026-06-14 20:35:04]   [OK] GXRP — price: 21.97, mktcap: N/A
[2026-06-14 20:35:06]   [OK] HACQU — price: 10.11, mktcap: 376,837,888
[2026-06-14 20:35:07]   [OK] HACQW — price: 0.48, mktcap: N/A
[2026-06-14 20:35:09]   [OK] HAVAR — price: 0.16, mktcap: N/A
[2026-06-14 20:35:11]   [OK] HAVAU — price: 10.24, mktcap: 211,359,456
[2026-06-14 20:35:12]   [OK] HPAIW — price: 0.0259, mktcap: N/A
[2026-06-14 20:35:14]   [OK] HCACR — price: 0.3, mktcap: N/A
[2026-06-14 20:35:16]   [OK] HCACU — price: 10.5, mktcap: 306,140,032
[2026-06-14 20:35:18]   [OK] HCICR — price: 0.19, mktcap: N/A
[2026-06-14 20:35:19]   [OK] HCICU — price: 10.08, mktcap: 357,170,624
[2026-06-14 20:35:21]   [OK] HCMAU — price: 10.44, mktcap: 351,345,856
[2026-06-14 20:35:23]   [OK] HCMAW — price: 0.665, mktcap: N/A
[2026-06-14 20:35:24]   [OK] HDLB — price: 16.8262, mktcap: N/A
[2026-06-14 20:35:26]   [OK] HDRNW — price: 0.245, mktcap: N/A
[2026-06-14 20:35:28]   [NO PRICE] yfinance has no price data for HIPOW
[2026-06-14 20:35:30]   [OK] HODL — price: 17.97, mktcap: N/A
[2026-06-14 20:35:31]   [OK] HOVRW — price: 0.4362, mktcap: N/A
[2026-06-14 20:35:33]   [OK] HQWWW — price: 2.6101, mktcap: N/A
[2026-06-14 20:35:35]   [OK] HSCSW — price: 0.06, mktcap: N/A
[2026-06-14 20:35:36]   [NO PRICE] yfinance has no price data for HSIGF
[2026-06-14 20:35:38]   [OK] HSPTR — price: 0.4604, mktcap: N/A
[2026-06-14 20:35:40]   [OK] HSPTU — price: 5.0, mktcap: 30,954,992
[2026-06-14 20:35:41]   [OK] HUBCW — price: 0.0156, mktcap: N/A
[2026-06-14 20:35:43]   [OK] HUBCZ — price: 0.0188, mktcap: N/A
